,WRIST_TO_THUMB_MCP,WRIST_TO_THUMB_IP,WRIST_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_PIP,WRIST_TO_INDEX_FINGER_DIP,WRIST_TO_INDEX_FINGER_TIP,WRIST_TO_MIDDLE_FINGER_PIP,WRIST_TO_MIDDLE_FINGER_DIP,WRIST_TO_MIDDLE_FINGER_TIP,WRIST_TO_RING_FINGER_PIP,WRIST_TO_RING_FINGER_DIP,WRIST_TO_RING_FINGER_TIP,WRIST_TO_PINKY_PIP,WRIST_TO_PINKY_DIP,WRIST_TO_PINKY_TIP,THUMB_MCP_TO_THUMB_TIP,INDEX_FINGER_MCP_TO_INDEX_FINGER_TIP,MIDDLE_FINGER_MCP_TO_MIDDLE_FINGER_TIP,RING_FINGER_MCP_TO_RING_FINGER_TIP,PINKY_MCP_TO_PINKY_TIP,THUMB_TIP_TO_INDEX_FINGER_MCP,THUMB_TIP_TO_INDEX_FINGER_PIP,THUMB_TIP_TO_INDEX_FINGER_DIP,THUMB_TIP_TO_INDEX_FINGER_TIP,THUMB_TIP_TO_MIDDLE_FINGER_MCP,THUMB_TIP_TO_MIDDLE_FINGER_PIP,THUMB_TIP_TO_MIDDLE_FINGER_DIP,THUMB_TIP_TO_MIDDLE_FINGER_TIP,THUMB_TIP_TO_RING_FINGER_MCP,THUMB_TIP_TO_RING_FINGER_PIP,THUMB_TIP_TO_RING_FINGER_DIP,THUMB_TIP_TO_RING_FINGER_TIP,THUMB_TIP_TO_PINKY_MCP,THUMB_TIP_TO_PINKY_PIP,THUMB_TIP_TO_PINKY_DIP,THUMB_TIP_TO_PINKY_TIP,SIGN
10,0.21586337717615348,0.30015104761683764,0.3286074841362916,0.4247016654540547,0.5156825073797949,0.5917250973794138,0.36055197244572884,0.27911498665625234,0.22093759786178485,0.31312163057675574,0.21774393823738902,0.15708415023222327,0.2691974565422673,0.19474578127185924,0.14874425571223635,0.16104083258141724,0.3087321360413549,0.11799608481640558,0.10461054135145105,0.08889469701316151,0.07150073424236114,0.10586890501381369,0.19181219293236393,0.2674415594694784,0.08954274566583348,0.051673617848522375,0.07241285660657269,0.12929305448144443,0.14436517038571503,0.09403827567901578,0.13393303597087525,0.1823581267692689,0.21631486010201403,0.16525757091845245,0.18316545708487317,0.218544512939517,1
11,0.2210601972155113,0.31220120301778037,0.3454979657320141,0.4323170284465586,0.5234035008966351,0.6000341954981453,0.3782658917140938,0.29295052606822924,0.2369914164114055,0.32485345018676454,0.2259538235842254,0.16893086829288695,0.27464845138876554,0.19910593565232623,0.15765093094250443,0.16763479261341335,0.3102293980071037,0.11167030722582352,0.1022847360536369,0.08611099416995653,0.07652891379701857,0.09665201584885023,0.1827474534511677,0.2591877582846244,0.09581001458214099,0.05420188650953078,0.07559401474855285,0.12889482262841853,0.15075806261239189,0.09636155779747431,0.14123385105191738,0.18623686121501815,0.2220018981873339,0.16702334460979143,0.19091255246223457,0.2256534488466819,1
12,0.21642794714841251,0.3001473432509066,0.33422779175239103,0.42322268543283736,0.5121381884129408,0.5882767486870292,0.36360192976379974,0.2832821480407135,0.22942482976042153,0.31503901687433167,0.22232439895171954,0.167961598821885,0.2731745660875162,0.19937243128011564,0.1563911300749463,0.16417437999009749,0.3045220524959609,0.11181938286162316,0.09519340304163332,0.07996309692024534,0.06841302795605705,0.09542842599419675,0.1805405123607493,0.2561779097635335,0.0876753024106406,0.049663497338694663,0.07586620227222025,0.12819374796603142,0.14554629849760012,0.09931256159526733,0.13536026076977506,0.17697418851431293,0.21967330695159978,0.1685553079855501,0.18557757134674827,0.21894286660431725,1
13,0.23328240156156319,0.3223869449708277,0.3587305866034329,0.4433902130629393,0.5324483252507841,0.6099463335392352,0.38569957640891706,0.30041759348307584,0.24585939607723117,0.33581861053904444,0.23736992640511653,0.17999750443638576,0.2870838300288422,0.21148898299806512,0.1694873549803551,0.17045074207725813,0.30736992745199426,0.12042068163720364,0.10878713548672701,0.09557446785749014,0.08700275096171065,0.10045658715581657,0.18088101569454093,0.25713655108812994,0.10442187028126237,0.04595310042819508,0.07535843365252794,0.1300178159072107,0.15743281625670022,0.09295499543193816,0.14030221823125757,0.18899104432879352,0.22982307402394173,0.16954232975011355,0.19147488787141617,0.22829043832085097,1
14,0.23796191711990247,0.32864536009249645,0.3570685241154413,0.4523380651240802,0.5409382660448486,0.6179958652009494,0.3875508941696482,0.305269352897136,0.2498470924465333,0.33622156572646145,0.24001318833227173,0.1827481911078897,0.28684115914683356,0.21481427007338705,0.17354002732131865,0.1648947129053527,0.310060486578068,0.11982760209021288,0.10893393509199203,0.09315125173380567,0.07350128952939695,0.10471214998361002,0.1882688334083811,0.26520160586547187,0.0970642284687644,0.05506850061659813,0.07538319920975499,0.1280863522885381,0.1546664195372425,0.10157624477244717,0.14156813926698397,0.18710263515715111,0.22754792187895448,0.17229995275086327,0.19052338182685435,0.22411949676927326,1
15,0.2537510193094534,0.34541364498005883,0.35609504981859774,0.49079181964807284,0.5918798746443189,0.6781467217277495,0.4244083371321125,0.3247657394216142,0.24467036557577648,0.380689098425915,0.26775079156439385,0.18268512104929346,0.34501160714952694,0.26538231698676323,0.2026980146932989,0.19095952483223794,0.34979981522418147,0.13321535210012617,0.12033483790118663,0.08385292280374008,0.06742331459533743,0.14404358189540434,0.24077758823323117,0.32548694118481175,0.06966611614194153,0.07100934889983314,0.0653136308049468,0.13792750272911872,0.13266425247958535,0.08981957594518737,0.10985917290944211,0.18321288283704043,0.21818228846554724,0.15622932529000266,0.15368261826703655,0.20205227624248626,1
16,0.23440533570910432,0.32594828266715736,0.36629525154303605,0.4504018493286502,0.5428886120227384,0.6223525932234599,0.3956289984003243,0.30805260697634446,0.2525280502462977,0.34259594704792184,0.24248359719358714,0.18644241102265802,0.2881003511660434,0.21332650629653355,0.1746388078365347,0.17169373972084198,0.31717616040331303,0.12776137727185305,0.1141146819898775,0.10142673621070014,0.09247020133582973,0.10397119048537937,0.1866616646818199,0.2650119419068933,0.11698883299102916,0.05595127014126128,0.07678144836472733,0.13245556029930278,0.16971390143851692,0.10006951923601619,0.1470271643853077,0.1938212134271285,0.24022456066062176,0.17718329809463354,0.200927349335452,0.23520743814568446,1
17,0.23875062368892402,0.33670638245991646,0.37476829458874833,0.4548846799091378,0.5494650684304089,0.6290034952471985,0.40189581822041,0.3109272018054887,0.2525120165925195,0.34813275224260826,0.2424690151772834,0.18055590259690524,0.290907153562102,0.21296383760429252,0.17160265844569608,0.18054478198804383,0.32122276020535984,0.1252012161796899,0.1160244546002307,0.10015300378258671,0.10073938056967568,0.10246915273762362,0.18538598487182392,0.26338364726750924,0.11892376076682046,0.05090934053616197,0.07778832620322582,0.13674905675956214,0.16938689600809467,0.09524993268814698,0.1489665620778934,0.20319686927501895,0.24074657030426438,0.17416732192517587,0.20463906141403596,0.24653061876457102,1
18,0.2492158999746722,0.3418249459203563,0.37822186291120524,0.4644546193338629,0.554809337225966,0.6335439784942302,0.4033395973755742,0.31133775881987896,0.2524246744961904,0.35270247259930465,0.24908341768887143,0.18784199269446944,0.29767105098938135,0.21989931464126342,0.17631438258623447,0.17776569757589583,0.3150487428153878,0.12454622696644256,0.11849425676638405,0.10557196232082511,0.08875456977047101,0.1021284052256344,0.18424847139879208,0.26210090269952024,0.11283600252297381,0.04984272501390064,0.08228929363390942,0.1408708086448455,0.16751729934977258,0.09739148441788395,0.14868500546066854,0.2008308458436671,0.24015845813675074,0.17529956082516027,0.2016432794375524,0.2396353813210532,1
19,0.24336850042627647,0.33844264936995383,0.3756943107009404,0.4567062463622905,0.5494964523940252,0.6308020992841288,0.4032610424024226,0.3137933202843347,0.2548222646309927,0.3510020770343642,0.24503743330147026,0.18606630537538996,0.2944668863904237,0.21660370016491598,0.17853231691031093,0.17457023499097624,0.3215161291253374,0.1319496518024972,0.11952970859968211,0.09981642253522408,0.09512406549741884,0.09982274345006771,0.18230108913142976,0.26262783303846554,0.12373209813991795,0.05646486604321783,0.08206622590051792,0.14030515156587248,0.1776196844571807,0.10247287981224437,0.1533583982309904,0.20376400306265435,0.24865557587057832,0.17632176425157872,0.20730233379617324,0.2493170667695063,1
20,0.2431788223122074,0.3369664006325015,0.37438128000219467,0.46024555836799197,0.5537108744242836,0.6325852321192998,0.4031553929383147,0.31267889837828483,0.2539950989288176,0.3513101469940899,0.24479239585692855,0.18494954590257445,0.2948863218770914,0.215242979849882,0.17451468383568197,0.17515085488771173,0.31882453941794214,0.12833867140537084,0.12092589394591234,0.10555962036116093,0.09014810976209058,0.1032723140685704,0.18780352630010685,0.2661609605187525,0.11653838024885763,0.05590403880487826,0.08004141082700576,0.1373564553769598,0.17188756268202968,0.10238863965175025,0.15188742259947516,0.20209577722643968,0.24459952470016863,0.1766803030765027,0.20649623045028742,0.24657910191298335,1
21,0.23552577351210818,0.3271254859368255,0.3626203980939666,0.44649213262916565,0.5371611257811935,0.6156442464497156,0.38738037005540027,0.3023287909908639,0.24348904038875874,0.3310592345740022,0.2338427565957284,0.1759944416536717,0.280330861429981,0.20502131856111638,0.16270317467039938,0.17151146924687447,0.3126564662598071,0.13351617719811157,0.12145663726450005,0.10492900369928566,0.08583998813191054,0.09821462792671945,0.18072443603640934,0.2581519648377263,0.11501931816362519,0.05072860136806033,0.07934903881619089,0.13881615194880662,0.17067980846628025,0.09930280034846994,0.14955464189241188,0.19825026778724283,0.24199829639119066,0.17163174852564028,0.19957956507973498,0.24032677563056565,1
22,0.23027438136909278,0.31924869863667965,0.3553133235050272,0.4530512538817492,0.5485700874099491,0.628073341634357,0.3910794315748706,0.3017984913016537,0.24126820265518412,0.34395998969378233,0.23999327991429806,0.17621842029860424,0.2954238152537273,0.2168970698961534,0.16933780884026803,0.17569595626352674,0.323444196675919,0.12085447045349897,0.10404458027840405,0.08510158253147367,0.08170141700034242,0.11006210627357377,0.1988323690526914,0.27684843105261925,0.09068665528829183,0.04880553760983248,0.07713573082723646,0.13667113932224764,0.1464629867659038,0.0929977147583548,0.13562102418568722,0.18729705406268923,0.22322446060738402,0.16831129785851276,0.1846514231795368,0.22096526000686909,1
23,0.22234831873833286,0.30745485877492656,0.353249775018541,0.4493454796838377,0.5466929970916599,0.6255661144321167,0.38962445992551176,0.3028370759305779,0.24371467051134452,0.3382599096011589,0.23794366760006438,0.1762551309864981,0.29247239582038603,0.21525129576605517,0.16919212122715763,0.1770156798212287,0.32340808857493525,0.11677407978495007,0.0979411701480837,0.07573667543434097,0.0952822851187872,0.11767380120538708,0.20396479157176994,0.2797064257217717,0.09449047355223388,0.046250415684907766,0.0668198321596192,0.12771621198877828,0.14437206507704659,0.09120323679504044,0.1330739421917897,0.1837717368965029,0.21826217013281227,0.16732951707088398,0.18534819156057916,0.22183974057038047,1
24,0.21959792214340995,0.3057141979305972,0.3498103407159768,0.4497313493791168,0.5460240664919802,0.6253149913592111,0.38548124116462607,0.2948765609986375,0.2369500472933358,0.33092794475338466,0.22781265923687888,0.1696449197333581,0.28572858367226267,0.20528925588329672,0.16164507912626577,0.1718099325825016,0.32511393460728993,0.11281354853119013,0.10174986403294398,0.07933631049873499,0.08405816807289962,0.11393899778187426,0.20302049807588857,0.280584611605591,0.08948412112841853,0.0496127184984481,0.0736640080653055,0.1304578664888083,0.14245921154520322,0.09588040247796863,0.14256490974611122,0.18755318499774884,0.21459521499553155,0.16697506774684975,0.19073300899616977,0.22597764768364617,1
25,0.23600348122152917,0.3259582509209324,0.3707438041667452,0.46685193948325426,0.5626217471413423,0.6431056733037275,0.4003456178519508,0.3093143005324532,0.2530164011289946,0.34531025416419264,0.24000131582108075,0.1814281936546302,0.29970170082114583,0.21882042387411405,0.17561758568154948,0.18510706107012714,0.32883610884613373,0.11438175403703922,0.10331143610683348,0.07703005001799737,0.09870559446790615,0.11823557345680907,0.2026752642993431,0.2797911734753119,0.09809832213184905,0.039458098340137186,0.0772325582860122,0.1340282346961356,0.1470046502891513,0.09173255571879071,0.14742732369507117,0.19544132197635855,0.2185638074896946,0.1653446013738775,0.19341979523385192,0.23217480534765386,1
26,0.26492007051273436,0.35454265577767735,0.3583355274291754,0.5004364870486439,0.6031630041536613,0.6913845864578919,0.43803300871820267,0.3371577368131099,0.2551894431920113,0.38845354620294353,0.2753951138754673,0.1902099195378911,0.3508077637208725,0.2701207140577145,0.20558038656277716,0.18547141584793522,0.35415432527060897,0.137637086469654,0.12404088516071178,0.08601922079394202,0.07290174763925163,0.1538393389627122,0.25138381295661444,0.3376870856611149,0.07009936860006201,0.08147772349010358,0.05985646636482885,0.13130092842620736,0.13064544985451212,0.08909010151029279,0.10503898369227496,0.1775322504909511,0.2151426239994046,0.15484885631776443,0.14984820599988422,0.1984367288041947,1
27,0.22641037595439836,0.3079238385802974,0.34877464676519904,0.45751921234943943,0.5539416089027965,0.6325045545491854,0.3847657842816901,0.2902885722807834,0.2341649705049797,0.33344847603065475,0.22685154353197176,0.17045831695856437,0.28941219680696945,0.20688777686626178,0.165599371031775,0.17179343294543095,0.3262780063696006,0.1167868095432297,0.10576601973587331,0.08204419034517817,0.08033027775611645,0.12217907708833338,0.21222681251620934,0.2889937335743484,0.08431827201118937,0.047757948281965265,0.08035462228834216,0.1344821502212555,0.1403804900480384,0.09807101105996957,0.1453028502383485,0.18762792957375177,0.2162852215181844,0.1716346418016693,0.19358419964079362,0.2263983123524423,1
28,0.2412537482187212,0.33527089170872404,0.38514356746716805,0.47443887611592794,0.5711398223681671,0.6534832721711288,0.4072557004093085,0.3118735220785672,0.25607569651369605,0.3541997565798086,0.2443842365586764,0.18446559042413713,0.30755388051343524,0.22436619356556323,0.1810217911588208,0.19416925528123846,0.3319832798498152,0.11611137660849172,0.11118873532575167,0.08631231159691291,0.09846171547217207,0.1095162870188494,0.1960179660415408,0.27547924185024913,0.10400913162442164,0.0340801638646843,0.08946339911121663,0.14514322319756087,0.15600297433205831,0.09392388660068952,0.15795557201032032,0.2076133755491413,0.2274866104559288,0.17100396149797972,0.2021612641090094,0.23993215457032055,1
29,0.2292043460263991,0.3134303997414689,0.3524005966167472,0.4656927007958649,0.5660898141152447,0.649116693497907,0.39746319877496905,0.30584128126018756,0.24913305814180464,0.3400833628596803,0.2383149273784869,0.1831661378358882,0.2964398838646972,0.2140672135289089,0.16940264986017683,0.16712097324909603,0.33954965547649946,0.1161591946473349,0.10416359068872438,0.08901794915471298,0.07404507349883543,0.12334860679782386,0.21895253450176186,0.3011599317832667,0.08755177865103451,0.062420491219506574,0.07234570624514004,0.12549244816995772,0.14812411094904063,0.1081096854005122,0.14165765670987424,0.18113882465660416,0.22678658851664066,0.18295289378032775,0.19452503469066296,0.22477105145896695,1
30,0.2257898919485331,0.3094848493258777,0.34203978856316847,0.46605902063545945,0.5660834416537075,0.6494081818464433,0.39260064656916194,0.30077661192750377,0.24321808210068915,0.3424542536762435,0.2392743267762319,0.17944405006434097,0.30050901427075133,0.2192559797244435,0.17221453527795058,0.164979592533548,0.33781831395617545,0.12549137476922212,0.10594952141390432,0.08807611035506585,0.07487390717580601,0.13591157284357747,0.2300170889622215,0.31158626783272086,0.07791730905671204,0.05887799184211415,0.06933301354807277,0.12464858443873857,0.137813052299411,0.09713030955168388,0.1257018480819307,0.1720950590923112,0.21843374912995323,0.17167766834886783,0.17888114441113728,0.21154904245916967,1
31,0.24041652750436876,0.33070750826942,0.3775324333124892,0.48382829247991016,0.5821637826093169,0.6651242774685181,0.41035077498706,0.3120609414249791,0.25753382476809117,0.3500890293898639,0.24251972768870061,0.19124907935726493,0.30175909138367724,0.22095362988102185,0.18602061818901258,0.18907272962541508,0.33950214357074626,0.11893220100797168,0.10794395254361523,0.08129094920141543,0.09695810686526495,0.12672310797013095,0.21463177222215052,0.29377970740306003,0.09251195805896074,0.03530647577429753,0.08905733467866944,0.13926169236057903,0.14359953817745277,0.08950866429407493,0.1546161518091401,0.1949655099290762,0.2179059408914782,0.16645302276641905,0.19819548515008983,0.2337182951151818,1
32,0.2076202132001792,0.23779946773112934,0.24514879896980535,0.29603833567191984,0.26155693755610915,0.23452055118105852,0.29722056262244806,0.24602371397151404,0.20585781460947017,0.26279764782155385,0.18596998663129552,0.13459886586349828,0.24238239588394292,0.17728092091852973,0.12707980668899818,0.1576330906118834,0.13522155571196787,0.1261601951608225,0.1646551205620345,0.1180972756418613,0.09482564414100106,0.0779615499612168,0.05082671085898272,0.08635561774809934,0.09270755489251212,0.08475973953027335,0.000943689006289052,0.06535466078099993,0.13248833863266976,0.09546870025712127,0.0852652509370803,0.14364090119960274,0.19323209394649368,0.15871346891051968,0.14082190693080163,0.16029783622462138,1
33,0.2203364151894733,0.3076953491231589,0.3557133369284077,0.47521618585148223,0.577712477213266,0.6610991944060457,0.4041822763424855,0.30552351715284515,0.2467425196642399,0.3496249693340705,0.2394771996735325,0.18149882395556324,0.3044654768765919,0.21860167446116072,0.17595419684095567,0.1796586441837681,0.3447320630346062,0.11861602365974865,0.1074187723165713,0.08785366124378069,0.0908058226069789,0.13906745739755066,0.2323822475967333,0.3123568392515972,0.08290560055156557,0.050588175815552534,0.0732772298213706,0.12759529938635378,0.13639831099291852,0.08542230562372338,0.1356821832902266,0.18374864057510765,0.2157380712158913,0.16171335812787566,0.18557932944162306,0.22415291063481765,1
34,0.22705282401464663,0.31654061129040034,0.35844445439317274,0.4868283756011921,0.5907436346185689,0.6769294664880853,0.414293724312091,0.31796049939051524,0.25797785181614813,0.35304006761050916,0.24650772076980465,0.19149307648422445,0.3089369394733701,0.22412767702012773,0.18388587252273345,0.1773535667148418,0.3533870964317067,0.12472079222252437,0.10794874826813268,0.08535318170444263,0.08283329686896539,0.1417889369062697,0.2387050037754448,0.3222719829328452,0.07379392858414002,0.0585692585847415,0.07651886350254847,0.12979696145999342,0.13317662926280194,0.09130528847747678,0.13792299475789627,0.18037302236145059,0.2153719679668055,0.16450826209927258,0.18825784632039846,0.22475637507328847,1
35,0.22735172447490343,0.31576594227659865,0.36031969261852803,0.48535837759118144,0.5890129577226406,0.672308506820136,0.40532781534023204,0.30341271859942726,0.24827598869636167,0.3489633728451124,0.2388917704856234,0.1881410099469677,0.3020706032324877,0.21919382838567902,0.18512159012445906,0.17958554786781755,0.34688439317835784,0.11961154397698029,0.10787927493945364,0.08525233365366149,0.08660639433206992,0.14201614856144948,0.23749783322087423,0.3175487230828257,0.0784192979583316,0.04684987547076697,0.08114292428534955,0.13023696619380262,0.13588760474761802,0.09003201317955717,0.14277552506038607,0.1835780889224676,0.21728559845569453,0.1672250346001514,0.1930379373666108,0.22786418380310505,1
36,0.2418923317691677,0.3364325612635988,0.373467530748359,0.5032959620173713,0.6054092750793039,0.6942007208298048,0.4265080595470318,0.32788970322754574,0.2698302987502637,0.3626841740865065,0.25333593152382494,0.19685567162067735,0.32232905097450615,0.2358134743750941,0.1935155104916135,0.18543815592700885,0.3570337216063343,0.12979830917762109,0.11930522442073385,0.09180611297970565,0.08577065247616264,0.14515031120303806,0.23942458292394048,0.3250677686609143,0.0761425289107306,0.05592611309940943,0.08337249029309358,0.13564981677573218,0.1363549257368668,0.09319824358826724,0.14722812049856504,0.18995963333754826,0.2184326346046964,0.16519981871408618,0.19011386243018594,0.22640619485628213,1
